timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1527418880938,43,Logowanie,200,OK,Thread Group 1-39,text,true,,10346,122,37,37,43,0,0
1527418880755,235,40 /confirmation.php,200,OK,Thread Group 1-43,text,true,,9004,713,36,36,40,0,0
1527418880945,39,39 /purchase.php,200,OK,Thread Group 1-60,text,true,,9970,661,36,36,39,0,0
1527418880904,80,Logowanie,200,OK,Thread Group 1-36,text,true,,10337,122,36,36,38,0,0
1527418880908,78,Logowanie,200,OK,Thread Group 1-52,text,true,,10341,122,35,35,78,0,0
1527418880914,73,38 /reserve.php,200,OK,Thread Group 1-62,text,true,,10588,591,34,34,73,0,0
1527418880917,70,39 /purchase.php,200,OK,Thread Group 1-59,text,true,,9968,659,34,34,70,0,0
1527418880949,39,Logowanie,200,OK,Thread Group 1-40,text,true,,10333,122,34,34,39,0,0
1527418880961,40,Logowanie,200,OK,Thread Group 1-56,text,true,,10337,122,35,35,39,0,0
1527418880967,37,38 /reserve.php,200,OK,Thread Group 1-66,text,true,,10627,602,34,34,37,0,0
1527418880950,56,Logowanie,200,OK,Thread Group 1-55,text,true,,10346,122,34,34,56,0,0
1527418880956,51,38 /reserve.php,200,OK,Thread Group 1-65,text,true,,10603,593,33,33,51,0,0
1527418880895,115,37 /,200,OK,Thread Group 1-68,text,true,,7949,416,33,33,86,0,3
1527418880774,245,Logowanie,200,OK,Thread Group 1-12,text,true,,10337,122,33,33,39,0,0
1527418880908,104,37 /,200,OK,Thread Group 1-69,text,true,,7949,416,32,32,73,0,0
1527418880786,235,40 /confirmation.php,200,OK,Thread Group 1-45,text,true,,9004,714,32,32,40,0,0
1527418880974,40,Logowanie,200,OK,Thread Group 1-25,text,true,,10341,122,32,32,40,0,0
1527418880882,133,37 /,200,OK,Thread Group 1-67,text,true,,7949,416,31,31,106,0,1
1527418880953,70,40 /confirmation.php,200,OK,Thread Group 1-44,text,true,,9004,714,32,32,69,0,0
1527418880985,39,40 /confirmation.php,200,OK,Thread Group 1-60,text,true,,9004,714,32,32,38,0,0
1527418880987,38,39 /purchase.php,200,OK,Thread Group 1-62,text,true,,9966,657,32,32,38,0,0
1527418880967,60,39 /purchase.php,200,OK,Thread Group 1-63,text,true,,9968,659,33,33,57,0,0
1527418880968,60,Logowanie,200,OK,Thread Group 1-41,text,true,,10326,122,33,33,60,0,0
1527418880948,83,39 /purchase.php,200,OK,Thread Group 1-61,text,true,,9975,665,32,32,82,0,0
1527418880984,47,Logowanie,200,OK,Thread Group 1-43,text,true,,10345,122,32,32,46,0,0
1527418880934,104,37 /,200,OK,Thread Group 1-71,text,true,,7950,416,31,31,74,0,0
1527418880948,96,37 /,200,OK,Thread Group 1-72,text,true,,7949,416,32,32,67,0,1
1527418881008,40,39 /purchase.php,200,OK,Thread Group 1-65,text,true,,9970,661,32,32,39,0,0
1527418881010,39,38 /reserve.php,200,OK,Thread Group 1-68,text,true,,10563,588,32,32,38,0,0
1527418881012,38,38 /reserve.php,200,OK,Thread Group 1-69,text,true,,10579,590,32,32,38,0,0
1527418880921,131,37 /,200,OK,Thread Group 1-70,text,true,,7949,416,32,32,101,0,1
1527418880824,230,Logowanie,200,OK,Thread Group 1-46,text,true,,10347,122,32,32,38,0,0
1527418881005,51,39 /purchase.php,200,OK,Thread Group 1-66,text,true,,9975,665,33,33,51,0,0
1527418881014,42,Logowanie,200,OK,Thread Group 1-45,text,true,,10343,122,33,33,42,0,0
1527418881016,47,38 /reserve.php,200,OK,Thread Group 1-67,text,true,,10588,591,33,33,47,0,0
1527418881024,41,Logowanie,200,OK,Thread Group 1-60,text,true,,10339,122,33,33,41,0,0
1527418881027,39,40 /confirmation.php,200,OK,Thread Group 1-63,text,true,,9004,713,33,33,38,0,0
1527418881025,41,40 /confirmation.php,200,OK,Thread Group 1-62,text,true,,9004,713,33,33,41,0,0
1527418880972,104,37 /,200,OK,Thread Group 1-74,text,true,,7949,416,33,33,70,0,1
1527418881031,45,40 /confirmation.php,200,OK,Thread Group 1-61,text,true,,9004,713,33,33,45,0,0
1527418880829,247,40 /confirmation.php,200,OK,Thread Group 1-49,text,true,,9005,714,33,33,43,0,0
1527418880960,117,37 /,200,OK,Thread Group 1-73,text,true,,7949,416,33,33,82,0,1
1527418880989,110,37 /,200,OK,Thread Group 1-75,text,true,,7949,416,30,30,88,0,1
1527418880998,104,37 /,200,OK,Thread Group 1-76,text,true,,7949,416,30,30,78,0,1
1527418880863,248,38 /reserve.php,200,OK,Thread Group 1-58,text,true,,10564,588,30,30,42,0,0
1527418881017,99,37 /,200,OK,Thread Group 1-77,text,true,,7949,416,30,30,70,0,1
1527418881080,39,Logowanie,200,OK,Thread Group 1-63,text,true,,10341,122,30,30,38,0,0
1527418881078,42,Logowanie,200,OK,Thread Group 1-49,text,true,,10337,122,29,29,41,0,0
1527418881079,43,38 /reserve.php,200,OK,Thread Group 1-74,text,true,,10579,590,28,28,43,0,0
1527418881026,97,37 /,200,OK,Thread Group 1-78,text,true,,7949,416,28,28,67,0,1
1527418881086,38,39 /purchase.php,200,OK,Thread Group 1-67,text,true,,9966,657,28,28,38,0,0
1527418881087,38,40 /confirmation.php,200,OK,Thread Group 1-66,text,true,,9004,713,28,28,38,0,0
1527418881088,38,38 /reserve.php,200,OK,Thread Group 1-70,text,true,,10603,593,28,28,37,0,0
1527418881089,38,40 /confirmation.php,200,OK,Thread Group 1-65,text,true,,9004,714,28,28,38,0,0
1527418881090,38,38 /reserve.php,200,OK,Thread Group 1-71,text,true,,10627,602,28,28,37,0,0
1527418881088,40,39 /purchase.php,200,OK,Thread Group 1-68,text,true,,9968,659,28,28,39,0,0
1527418881089,41,38 /reserve.php,200,OK,Thread Group 1-72,text,true,,10587,591,28,28,41,0,0
1527418881099,37,38 /reserve.php,200,OK,Thread Group 1-75,text,true,,10603,593,28,28,37,0,0
1527418880880,257,40 /confirmation.php,200,OK,Thread Group 1-53,text,true,,9005,713,28,28,42,0,0
1527418880877,260,Logowanie,200,OK,Thread Group 1-50,text,true,,10342,122,28,28,43,0,0
1527418880853,285,Logowanie,200,OK,Thread Group 1-32,text,true,,10335,122,27,27,40,0,0
1527418881042,97,37 /,200,OK,Thread Group 1-79,text,true,,7949,416,26,26,69,0,1
1527418881102,39,38 /reserve.php,200,OK,Thread Group 1-76,text,true,,10627,602,26,26,38,0,0
1527418881112,38,39 /purchase.php,200,OK,Thread Group 1-58,text,true,,9968,659,26,26,38,0,0
1527418881055,98,37 /,200,OK,Thread Group 1-80,text,true,,7949,416,26,26,68,0,1
1527418881117,38,38 /reserve.php,200,OK,Thread Group 1-77,text,true,,10587,591,26,26,38,0,0
1527418881123,38,38 /reserve.php,200,OK,Thread Group 1-78,text,true,,10563,588,26,26,38,0,0
1527418881122,39,39 /purchase.php,200,OK,Thread Group 1-74,text,true,,9968,659,26,26,39,0,0
1527418881125,38,40 /confirmation.php,200,OK,Thread Group 1-67,text,true,,9004,713,26,26,38,0,0
1527418881126,39,Logowanie,200,OK,Thread Group 1-66,text,true,,10339,122,26,26,39,0,0
1527418881129,38,40 /confirmation.php,200,OK,Thread Group 1-68,text,true,,9004,713,25,25,37,0,0
1527418881128,41,39 /purchase.php,200,OK,Thread Group 1-71,text,true,,9974,665,25,25,40,0,0
1527418881130,41,39 /purchase.php,200,OK,Thread Group 1-72,text,true,,9966,657,25,25,41,0,0
1527418881137,39,39 /purchase.php,200,OK,Thread Group 1-75,text,true,,9970,661,25,25,38,0,0
1527418881140,38,38 /reserve.php,200,OK,Thread Group 1-79,text,true,,10586,590,25,25,37,0,0
1527418881141,39,39 /purchase.php,200,OK,Thread Group 1-76,text,true,,9974,665,25,25,38,0,0
1527418880928,252,40 /confirmation.php,200,OK,Thread Group 1-57,text,true,,9004,713,25,25,51,0,0
1527418881137,45,Logowanie,200,OK,Thread Group 1-53,text,true,,10334,122,25,25,44,0,0
1527418881150,39,40 /confirmation.php,200,OK,Thread Group 1-58,text,true,,9004,713,24,24,38,0,0
1527418880948,248,Logowanie,200,OK,Thread Group 1-54,text,true,,10337,122,24,24,39,0,0
1527418881156,42,39 /purchase.php,200,OK,Thread Group 1-77,text,true,,9966,657,23,23,41,0,0
1527418881162,37,40 /confirmation.php,200,OK,Thread Group 1-74,text,true,,9004,714,23,23,37,0,0
1527418881162,39,39 /purchase.php,200,OK,Thread Group 1-78,text,true,,9968,659,23,23,39,0,0
1527418881167,40,Logowanie,200,OK,Thread Group 1-68,text,true,,10341,122,23,23,39,0,0
1527418881170,38,40 /confirmation.php,200,OK,Thread Group 1-71,text,true,,9004,713,22,22,37,0,0
1527418881171,39,40 /confirmation.php,200,OK,Thread Group 1-72,text,true,,9004,713,22,22,39,0,0
1527418881176,38,40 /confirmation.php,200,OK,Thread Group 1-75,text,true,,9004,714,22,22,38,0,0
1527418881178,41,39 /purchase.php,200,OK,Thread Group 1-79,text,true,,9968,659,22,22,40,0,0
1527418881181,39,40 /confirmation.php,200,OK,Thread Group 1-76,text,true,,9004,713,22,22,38,0,0
1527418880945,282,Logowanie,200,OK,Thread Group 1-38,text,true,,10339,122,22,22,40,0,0
1527418881189,40,Logowanie,200,OK,Thread Group 1-58,text,true,,10333,122,21,21,38,0,0
1527418880942,295,38 /reserve.php,200,OK,Thread Group 1-64,text,true,,10579,590,20,20,81,0,0
1527418880987,250,40 /confirmation.php,200,OK,Thread Group 1-59,text,true,,9004,714,20,20,41,0,0
1527418881200,39,Logowanie,200,OK,Thread Group 1-74,text,true,,10337,122,20,20,38,0,0
1527418881201,40,40 /confirmation.php,200,OK,Thread Group 1-78,text,true,,9004,713,19,19,39,0,0
1527418881208,39,Logowanie,200,OK,Thread Group 1-71,text,true,,10333,122,19,19,39,0,0
1527418881210,40,Logowanie,200,OK,Thread Group 1-72,text,true,,10335,122,18,18,39,0,0
1527418881219,38,40 /confirmation.php,200,OK,Thread Group 1-79,text,true,,9004,714,17,17,38,0,0
1527418881023,251,Logowanie,200,OK,Thread Group 1-44,text,true,,10339,122,17,17,40,0,0
1527418881237,40,Logowanie,200,OK,Thread Group 1-59,text,true,,10341,122,16,16,39,0,0
1527418881237,42,39 /purchase.php,200,OK,Thread Group 1-64,text,true,,9968,659,15,15,42,0,0
1527418881257,40,Logowanie,200,OK,Thread Group 1-79,text,true,,10337,122,15,15,40,0,0
1527418881279,40,40 /confirmation.php,200,OK,Thread Group 1-64,text,true,,9004,714,14,14,39,0,0
1527418881079,242,Logowanie,200,OK,Thread Group 1-61,text,true,,10341,122,14,14,39,0,0
1527418881080,242,Logowanie,200,OK,Thread Group 1-62,text,true,,10339,122,13,13,41,0,0
1527418881088,247,39 /purchase.php,200,OK,Thread Group 1-69,text,true,,9968,659,12,12,38,0,0
1527418881082,253,38 /reserve.php,200,OK,Thread Group 1-73,text,true,,10563,588,12,12,42,0,0
1527418881335,39,40 /confirmation.php,200,OK,Thread Group 1-69,text,true,,9004,714,12,12,39,0,0
1527418881335,40,39 /purchase.php,200,OK,Thread Group 1-73,text,true,,9968,659,12,12,40,0,0
1527418881126,251,39 /purchase.php,200,OK,Thread Group 1-70,text,true,,9970,661,12,12,38,0,0
1527418881128,249,Logowanie,200,OK,Thread Group 1-65,text,true,,10335,122,12,12,39,0,0
1527418881153,246,38 /reserve.php,200,OK,Thread Group 1-80,text,true,,10604,593,11,11,45,0,0
1527418881164,249,Logowanie,200,OK,Thread Group 1-67,text,true,,10333,122,11,11,39,0,0
1527418881374,40,Logowanie,200,OK,Thread Group 1-69,text,true,,10341,122,11,11,40,0,0
1527418881376,40,40 /confirmation.php,200,OK,Thread Group 1-73,text,true,,9004,713,9,9,40,0,0
1527418881399,39,39 /purchase.php,200,OK,Thread Group 1-80,text,true,,9970,661,9,9,38,0,0
1527418881198,249,40 /confirmation.php,200,OK,Thread Group 1-77,text,true,,9004,713,9,9,39,0,0
1527418881181,272,Logowanie,200,OK,Thread Group 1-57,text,true,,10341,122,9,9,38,0,0
1527418881214,247,Logowanie,200,OK,Thread Group 1-75,text,true,,10337,122,8,8,39,0,0
1527418881220,243,Logowanie,200,OK,Thread Group 1-76,text,true,,10349,122,7,7,40,0,0
1527418881438,38,40 /confirmation.php,200,OK,Thread Group 1-80,text,true,,9004,714,6,6,38,0,0
1527418881448,40,Logowanie,200,OK,Thread Group 1-77,text,true,,10339,122,6,6,39,0,0
1527418881241,254,Logowanie,200,OK,Thread Group 1-78,text,true,,10343,122,5,5,42,0,0
1527418881476,40,Logowanie,200,OK,Thread Group 1-80,text,true,,10343,122,4,4,40,0,0
1527418881320,253,Logowanie,200,OK,Thread Group 1-64,text,true,,10340,122,3,3,50,0,0
1527418881378,249,40 /confirmation.php,200,OK,Thread Group 1-70,text,true,,9004,714,2,2,38,0,0
1527418881416,248,Logowanie,200,OK,Thread Group 1-73,text,true,,10337,122,2,2,44,0,0
1527418881628,40,Logowanie,200,OK,Thread Group 1-70,text,true,,10337,122,1,1,40,0,0
1527419127989,156,37 /,200,OK,Thread Group 1-17,text,true,,7949,416,29,29,152,0,87
1527419127812,340,37 /,200,OK,Thread Group 1-10,text,true,,7949,416,29,29,329,0,265
1527419127811,337,37 /,200,OK,Thread Group 1-4,text,true,,7949,416,29,29,331,0,260
1527419127814,338,37 /,200,OK,Thread Group 1-2,text,true,,7949,416,29,29,327,0,258
1527419127814,339,37 /,200,OK,Thread Group 1-1,text,true,,7949,416,29,29,325,0,257
1527419127811,335,37 /,200,OK,Thread Group 1-3,text,true,,7949,416,29,29,329,0,266
1527419128053,99,37 /,200,OK,Thread Group 1-22,text,true,,7949,416,29,29,87,0,24
1527419127813,333,37 /,200,OK,Thread Group 1-6,text,true,,7949,416,29,29,327,0,265
1527419127823,325,37 /,200,OK,Thread Group 1-12,text,true,,7949,416,29,29,317,0,256
1527419128003,152,37 /,200,OK,Thread Group 1-18,text,true,,7949,416,29,29,137,0,75
1527419127873,284,37 /,200,OK,Thread Group 1-16,text,true,,7949,416,29,29,267,0,199
1527419127835,311,37 /,200,OK,Thread Group 1-13,text,true,,7949,416,29,29,307,0,237
1527419127847,310,37 /,200,OK,Thread Group 1-14,text,true,,7950,416,29,29,293,0,225
1527419127814,344,37 /,200,OK,Thread Group 1-7,text,true,,7949,416,29,29,326,0,263
1527419128014,144,37 /,200,OK,Thread Group 1-19,text,true,,7950,416,29,29,126,0,57
1527419127813,332,37 /,200,OK,Thread Group 1-5,text,true,,7949,416,29,29,327,0,258
1527419127813,333,37 /,200,OK,Thread Group 1-9,text,true,,7949,416,29,29,327,0,265
1527419128039,110,37 /,200,OK,Thread Group 1-21,text,true,,7949,416,29,29,103,0,39
1527419127813,337,37 /,200,OK,Thread Group 1-8,text,true,,7949,416,29,29,329,0,266
1527419127813,337,37 /,200,OK,Thread Group 1-11,text,true,,7949,416,29,29,329,0,258
1527419128064,99,37 /,200,OK,Thread Group 1-23,text,true,,7949,416,30,30,78,0,13
1527419127970,180,37 /,200,OK,Thread Group 1-15,text,true,,7949,416,29,29,171,0,108
1527419128027,123,37 /,200,OK,Thread Group 1-20,text,true,,7949,416,29,29,114,0,51
1527419128090,97,37 /,200,OK,Thread Group 1-25,text,true,,7949,416,32,32,69,0,1
1527419128103,97,37 /,200,OK,Thread Group 1-26,text,true,,7949,416,33,33,68,0,1
1527419128156,48,38 /reserve.php,200,OK,Thread Group 1-18,text,true,,10563,588,34,34,47,0,0
1527419128154,50,38 /reserve.php,200,OK,Thread Group 1-3,text,true,,10563,588,34,34,50,0,0
1527419128163,42,38 /reserve.php,200,OK,Thread Group 1-11,text,true,,10627,602,34,34,42,0,0
1527419128158,48,38 /reserve.php,200,OK,Thread Group 1-14,text,true,,10580,590,34,34,48,0,0
1527419128158,48,38 /reserve.php,200,OK,Thread Group 1-7,text,true,,10587,591,34,34,48,0,0
1527419128164,43,38 /reserve.php,200,OK,Thread Group 1-23,text,true,,10563,588,34,34,39,0,0
1527419128157,52,38 /reserve.php,200,OK,Thread Group 1-13,text,true,,10563,588,34,34,52,0,0
1527419128157,53,38 /reserve.php,200,OK,Thread Group 1-10,text,true,,10604,593,34,34,53,0,0
1527419128158,52,38 /reserve.php,200,OK,Thread Group 1-19,text,true,,10579,590,34,34,52,0,0
1527419128159,53,38 /reserve.php,200,OK,Thread Group 1-17,text,true,,10587,591,34,34,53,0,0
1527419128160,53,38 /reserve.php,200,OK,Thread Group 1-21,text,true,,10627,602,34,34,53,0,0
1527419128114,101,37 /,200,OK,Thread Group 1-27,text,true,,7949,416,34,34,67,0,1
1527419128159,57,38 /reserve.php,200,OK,Thread Group 1-5,text,true,,10603,593,34,34,57,0,0
1527419128153,64,38 /reserve.php,200,OK,Thread Group 1-1,text,true,,10627,602,34,34,64,0,0
1527419128155,65,38 /reserve.php,200,OK,Thread Group 1-6,text,true,,10627,602,35,35,65,0,0
1527419128160,60,38 /reserve.php,200,OK,Thread Group 1-8,text,true,,10563,588,35,35,60,0,0
1527419128154,67,38 /reserve.php,200,OK,Thread Group 1-4,text,true,,10579,590,35,35,67,0,0
1527419128154,68,38 /reserve.php,200,OK,Thread Group 1-22,text,true,,10587,591,35,35,67,0,0
1527419128155,67,38 /reserve.php,200,OK,Thread Group 1-12,text,true,,10587,591,35,35,67,0,0
1527419128168,54,38 /reserve.php,200,OK,Thread Group 1-20,text,true,,10603,593,35,35,54,0,0
1527419128153,71,38 /reserve.php,200,OK,Thread Group 1-2,text,true,,10587,591,35,35,70,0,0
1527419128187,38,38 /reserve.php,200,OK,Thread Group 1-25,text,true,,10603,593,35,35,38,0,0
1527419128128,98,37 /,200,OK,Thread Group 1-28,text,true,,7949,416,35,35,69,0,1
1527419128139,100,37 /,200,OK,Thread Group 1-29,text,true,,7949,416,37,37,76,0,1
1527419128200,40,38 /reserve.php,200,OK,Thread Group 1-26,text,true,,10627,602,37,37,38,0,0
1527419128204,39,39 /purchase.php,200,OK,Thread Group 1-3,text,true,,9968,659,37,37,39,0,0
1527419128205,39,39 /purchase.php,200,OK,Thread Group 1-18,text,true,,9968,659,37,37,39,0,0
1527419128206,39,39 /purchase.php,200,OK,Thread Group 1-11,text,true,,9974,665,37,37,39,0,0
1527419128207,39,39 /purchase.php,200,OK,Thread Group 1-7,text,true,,9966,657,37,37,39,0,0
1527419128208,40,39 /purchase.php,200,OK,Thread Group 1-23,text,true,,9968,659,37,37,39,0,0
1527419128209,39,39 /purchase.php,200,OK,Thread Group 1-14,text,true,,9968,659,37,37,38,0,0
1527419128209,40,39 /purchase.php,200,OK,Thread Group 1-13,text,true,,9968,659,37,37,40,0,0
1527419128211,39,39 /purchase.php,200,OK,Thread Group 1-19,text,true,,9968,659,37,37,39,0,0
1527419128212,39,39 /purchase.php,200,OK,Thread Group 1-17,text,true,,9966,657,37,37,39,0,0
1527419128215,37,38 /reserve.php,200,OK,Thread Group 1-27,text,true,,10587,591,37,37,37,0,0
1527419128213,40,39 /purchase.php,200,OK,Thread Group 1-21,text,true,,9974,665,37,37,39,0,0
1527419128216,40,39 /purchase.php,200,OK,Thread Group 1-5,text,true,,9970,661,38,38,40,0,0
1527419128217,39,39 /purchase.php,200,OK,Thread Group 1-1,text,true,,9974,665,38,38,39,0,0
1527419128219,38,39 /purchase.php,200,OK,Thread Group 1-10,text,true,,9970,661,38,38,38,0,0
1527419128220,39,39 /purchase.php,200,OK,Thread Group 1-6,text,true,,9974,665,38,38,39,0,0
1527419128221,39,39 /purchase.php,200,OK,Thread Group 1-8,text,true,,9968,659,38,38,38,0,0
1527419128222,38,39 /purchase.php,200,OK,Thread Group 1-22,text,true,,9966,657,38,38,38,0,0
1527419128223,39,39 /purchase.php,200,OK,Thread Group 1-20,text,true,,9970,661,38,38,39,0,0
1527419128223,40,39 /purchase.php,200,OK,Thread Group 1-12,text,true,,9966,657,38,38,40,0,0
1527419128221,43,39 /purchase.php,200,OK,Thread Group 1-4,text,true,,9968,659,38,38,43,0,0
1527419128226,39,39 /purchase.php,200,OK,Thread Group 1-25,text,true,,9970,661,38,38,38,0,0
1527419128224,41,39 /purchase.php,200,OK,Thread Group 1-2,text,true,,9966,657,38,38,41,0,0
1527419128226,40,38 /reserve.php,200,OK,Thread Group 1-28,text,true,,10563,588,39,39,40,0,0
1527419128169,97,37 /,200,OK,Thread Group 1-31,text,true,,7949,416,39,39,68,0,1
1527419128161,106,37 /,200,OK,Thread Group 1-30,text,true,,7949,416,39,39,74,0,9
1527419128179,98,37 /,200,OK,Thread Group 1-32,text,true,,7949,416,39,39,69,0,1
1527419128239,39,38 /reserve.php,200,OK,Thread Group 1-29,text,true,,10579,590,39,39,38,0,0
1527419128240,40,39 /purchase.php,200,OK,Thread Group 1-26,text,true,,9974,665,39,39,40,0,0
1527419128243,38,40 /confirmation.php,200,OK,Thread Group 1-3,text,true,,9004,713,40,40,38,0,0
1527419128244,38,40 /confirmation.php,200,OK,Thread Group 1-18,text,true,,9004,713,40,40,38,0,0
1527419128246,39,40 /confirmation.php,200,OK,Thread Group 1-11,text,true,,9004,713,40,40,38,0,0
1527419128247,38,40 /confirmation.php,200,OK,Thread Group 1-7,text,true,,9004,713,40,40,37,0,0
1527419128248,39,40 /confirmation.php,200,OK,Thread Group 1-23,text,true,,9004,713,40,40,39,0,0
1527419128249,40,40 /confirmation.php,200,OK,Thread Group 1-14,text,true,,9004,714,41,41,39,0,0
1527419128250,39,40 /confirmation.php,200,OK,Thread Group 1-19,text,true,,9004,714,41,41,39,0,0
1527419128189,101,37 /,200,OK,Thread Group 1-33,text,true,,7949,416,41,41,73,0,1
1527419128254,38,40 /confirmation.php,200,OK,Thread Group 1-21,text,true,,9004,713,41,41,37,0,0
1527419128255,38,40 /confirmation.php,200,OK,Thread Group 1-17,text,true,,9004,713,41,41,38,0,0
1527419128255,39,39 /purchase.php,200,OK,Thread Group 1-27,text,true,,9966,657,41,41,39,0,0
1527419128256,40,40 /confirmation.php,200,OK,Thread Group 1-5,text,true,,9004,714,41,41,40,0,0
1527419128257,39,40 /confirmation.php,200,OK,Thread Group 1-10,text,true,,9004,714,41,41,39,0,0
1527419128256,41,40 /confirmation.php,200,OK,Thread Group 1-1,text,true,,9004,713,41,41,40,0,0
1527419128260,38,40 /confirmation.php,200,OK,Thread Group 1-6,text,true,,9004,713,41,41,38,0,0
1527419128260,39,40 /confirmation.php,200,OK,Thread Group 1-8,text,true,,9004,713,41,41,39,0,0
1527419128261,39,40 /confirmation.php,200,OK,Thread Group 1-22,text,true,,9004,713,41,41,39,0,0
1527419128265,38,40 /confirmation.php,200,OK,Thread Group 1-25,text,true,,9004,714,42,42,37,0,0
1527419128265,40,40 /confirmation.php,200,OK,Thread Group 1-2,text,true,,9004,713,42,42,39,0,0
1527419128266,39,39 /purchase.php,200,OK,Thread Group 1-28,text,true,,9968,659,42,42,39,0,0
1527419128267,38,38 /reserve.php,200,OK,Thread Group 1-31,text,true,,10627,602,42,42,37,0,0
1527419128267,39,38 /reserve.php,200,OK,Thread Group 1-30,text,true,,10603,593,42,42,39,0,0
1527419128218,98,37 /,200,OK,Thread Group 1-35,text,true,,7949,416,43,43,69,0,1
1527419128278,39,39 /purchase.php,200,OK,Thread Group 1-29,text,true,,9968,659,43,43,39,0,0
1527419128224,96,37 /,200,OK,Thread Group 1-34,text,true,,7949,416,43,43,67,0,1
1527419128277,45,38 /reserve.php,200,OK,Thread Group 1-32,text,true,,10588,591,43,43,45,0,0
1527419128287,39,Logowanie,200,OK,Thread Group 1-23,text,true,,10337,122,44,44,39,0,0
1527419128290,39,38 /reserve.php,200,OK,Thread Group 1-33,text,true,,10563,588,44,44,39,0,0
1527419128286,41,Logowanie,200,OK,Thread Group 1-18,text,true,,10343,122,43,43,40,0,0
1527419128295,38,40 /confirmation.php,200,OK,Thread Group 1-27,text,true,,9004,713,42,42,38,0,0
1527419128294,40,Logowanie,200,OK,Thread Group 1-17,text,true,,10337,122,42,42,40,0,0
1527419128240,96,37 /,200,OK,Thread Group 1-37,text,true,,7949,416,41,41,67,0,1
1527419128297,40,Logowanie,200,OK,Thread Group 1-1,text,true,,10339,122,41,41,40,0,0
1527419128296,40,Logowanie,200,OK,Thread Group 1-10,text,true,,10339,122,41,41,40,0,0
1527419128300,41,Logowanie,200,OK,Thread Group 1-8,text,true,,10333,122,40,40,41,0,0
1527419128301,40,Logowanie,200,OK,Thread Group 1-22,text,true,,10337,122,40,40,40,0,0
1527419128305,40,40 /confirmation.php,200,OK,Thread Group 1-28,text,true,,9004,713,38,38,40,0,0
1527419128305,40,Logowanie,200,OK,Thread Group 1-2,text,true,,10335,122,38,38,40,0,0
1527419128306,42,39 /purchase.php,200,OK,Thread Group 1-30,text,true,,9970,661,37,37,42,0,0
1527419128253,102,37 /,200,OK,Thread Group 1-38,text,true,,7949,416,38,38,72,0,4
1527419128318,38,40 /confirmation.php,200,OK,Thread Group 1-29,text,true,,9004,714,38,38,38,0,0
1527419128317,39,38 /reserve.php,200,OK,Thread Group 1-35,text,true,,10603,593,38,38,39,0,0
1527419128321,37,38 /reserve.php,200,OK,Thread Group 1-34,text,true,,10579,590,38,38,37,0,0
1527419128322,39,39 /purchase.php,200,OK,Thread Group 1-32,text,true,,9966,657,38,38,39,0,0
1527419128266,97,37 /,200,OK,Thread Group 1-39,text,true,,7949,416,39,39,68,0,2
1527419128331,38,39 /purchase.php,200,OK,Thread Group 1-33,text,true,,9968,659,39,39,38,0,0
1527419128076,294,37 /,200,OK,Thread Group 1-24,text,true,,7949,416,39,39,70,0,3
1527419128336,39,38 /reserve.php,200,OK,Thread Group 1-37,text,true,,10587,591,40,40,39,0,0
1527419128282,98,37 /,200,OK,Thread Group 1-40,text,true,,7949,416,40,40,69,0,2
1527419128345,39,Logowanie,200,OK,Thread Group 1-28,text,true,,10341,122,40,40,39,0,0
1527419128289,96,37 /,200,OK,Thread Group 1-41,text,true,,7949,416,40,40,67,0,1
1527419128355,39,38 /reserve.php,200,OK,Thread Group 1-38,text,true,,10563,588,40,40,38,0,0
1527419128356,39,Logowanie,200,OK,Thread Group 1-29,text,true,,10339,122,40,40,39,0,0
1527419128358,40,39 /purchase.php,200,OK,Thread Group 1-34,text,true,,9968,659,39,39,39,0,0
1527419128164,235,38 /reserve.php,200,OK,Thread Group 1-15,text,true,,10627,602,39,39,47,0,0
1527419128157,242,38 /reserve.php,200,OK,Thread Group 1-16,text,true,,10603,593,39,39,62,0,0
1527419128362,39,40 /confirmation.php,200,OK,Thread Group 1-32,text,true,,9004,713,40,40,39,0,0
1527419128364,38,38 /reserve.php,200,OK,Thread Group 1-39,text,true,,10579,590,40,40,38,0,0
1527419128369,38,40 /confirmation.php,200,OK,Thread Group 1-33,text,true,,9004,713,40,40,37,0,0
1527419128371,38,38 /reserve.php,200,OK,Thread Group 1-24,text,true,,10579,590,40,40,38,0,0
1527419128315,97,37 /,200,OK,Thread Group 1-43,text,true,,7949,416,40,40,67,0,1
1527419128376,39,39 /purchase.php,200,OK,Thread Group 1-37,text,true,,9966,657,41,41,38,0,0
1527419128159,257,38 /reserve.php,200,OK,Thread Group 1-9,text,true,,10579,590,41,41,49,0,0
1527419128381,38,38 /reserve.php,200,OK,Thread Group 1-40,text,true,,10603,593,41,41,37,0,0
1527419128327,97,37 /,200,OK,Thread Group 1-44,text,true,,7949,416,41,41,68,0,3
1527419128385,46,38 /reserve.php,200,OK,Thread Group 1-41,text,true,,10628,602,42,42,44,0,0
1527419128394,40,39 /purchase.php,200,OK,Thread Group 1-38,text,true,,9968,659,42,42,40,0,0
1527419128339,96,37 /,200,OK,Thread Group 1-45,text,true,,7949,416,42,42,67,0,1
1527419128400,38,39 /purchase.php,200,OK,Thread Group 1-16,text,true,,9970,661,43,43,37,0,0
